### Cluster 21 — Symptoms (83)
Symptom,Frequency 
aching extending to knees,right knee red,1.0,1
aching extending to knees,hands sweat very profusely,1.0,1
aching extending to knees,great weakness of joints,1.0,1
aching extending to knees,great sensitiveness to all impressions,1.0,1
aching extending to knees,puffy flabby make-up,1.0,1
aching extending to knees,right knee painful,1.0,1
aching extending to knees,cracking in ankle joints,1.0,1
aching extending to knees,gouty pains boring in character,1.0,1
aching extending to knees,constant dull heavy pain in sacrum,1.0,1
aching extending to knees,indicated in women at climacteric period,1.0,1
aching extending to knees,painful stitches in back if makes a misstep,1.0,1
aching extending to knees,weakness especially of the knees,1.0,1
aching extending to knees,stitches with coldness of feet,1.0,1
aching extending to knees,arthritic affections of joints,1.0,1
aching extending to knees,severe tearing pains in left thigh,1.0,1
aching extending to knees,pains extending from other parts to back,1.0,1
aching extending to knees,sticking drawing pains with coldness of feet,1.0,1
aching extending to knees,stitches in joints of arm,1.0,1
aching extending to knees,pains in small of back after exposure to cold weather,1.0,1
aching extending to knees,aching in calves,1.0,1
aching extending to knees,pain suddenly strikes when stooping,1.0,1
aching extending to knees,sticking drawing pains with coldness of knees,1.0,1
aching extending to knees,crick in back of long standing,1.0,1
aching extending to knees,congestion of blood to chest,1.0,1
aching extending to knees,pains extending to knees,1.0,1
aching extending to knees,nervous headache from abdominal plethora,1.0,1
aching extending to knees,faint sinking emptiness at pit of stomach,1.0,1
aching extending to knees,burning pressure extending across back,1.0,1
aching extending to knees,grating on motion,1.0,1
aching extending to knees,stitches in right shoulder blade,1.0,1
aching extending to knees,tearing pains in toes,1.0,1
aching extending to knees,tearing in arms to fingers,1.0,1
aching extending to knees,stiffness of legs to hip joint,1.0,1
aching extending to knees,sudden stitch in back while lifting,1.0,1
aching extending to knees,congestive headache of a rheumatic character,1.0,1
aching extending to knees,pressing dragging pain over hips,1.0,1
aching extending to knees,stitches in back when coughing,1.0,1
aching extending to knees,tension in tendo achillis,1.0,1
aching extending to knees,worse on flexion,1.0,1
aching extending to knees,pains in hips,1.0,1
aching extending to knees,stitches with coldness of knees,1.0,1
aching extending to knees,soreness in sacral region,1.0,1
aching extending to knees,gouty pains causing patient to scream,1.0,1
aching extending to knees,pressing dragging pain over sacrum,1.0,1
aching extending to knees,constant pain down back,1.0,1
aching extending to knees,catching when stretching,1.0,1
aching extending to knees,throbbing in small of back,1.0,1
aching extending to knees,pain extending to legs,1.0,1
aching extending to knees,pain after exertion,1.0,1
aching extending to knees,severe pain in back across hips,1.0,1
aching extending to knees,tensive pain in metacarpal joints of fingers,1.0,1
aching extending to knees,weakness of joints,1.0,1
aching extending to knees,yellow or dirty brown blotched skin,1.0,1
aching extending to knees,right knee stiff,1.0,1
aching extending to knees,sense of bearing down in abdomen,1.0,1
aching extending to knees,aching deep as if in bones,1.0,1
aching extending to knees,gouty headache from abdominal plethora,1.0,1
aching extending to knees,pain in small of back with weakness,1.0,1
aching extending to knees,brown spots on chest,1.0,1
aching extending to knees,acute attack of rheumatism in right knee,1.0,1
aching extending to knees,constant pain between shoulders,1.0,1
aching extending to knees,pain as from dislocation in shoulder joint,1.0,1
aching extending to knees,sense of bearing down in pelvis,1.0,1
aching extending to knees,patients fear joints will not bear exertion,1.0,1
aching extending to knees,pain as of a blow of a hammer,1.0,1
aching extending to knees,bruised pain in right hip joint,1.0,1
aching extending to knees,joints of elbows stiff,1.0,1
aching extending to knees,right knee semiflexed,1.0,1
aching extending to knees,pressing in right shoulder blade,1.0,1
aching extending to knees,pain in legs as if beaten,1.0,1
pain extending to thighs,paralytic drawing in arms to fingers,1.0,1
pain extending to thighs,has to walk crooked,1.0,1
pain extending to thighs,pains in small of back after exposure to wet,1.0,1
pain extending to thighs,tearing pains along sciatic nerve to calf,1.0,1
pain extending to thighs,burning pressure in spine,1.0,1
pain extending to thighs,hot flashes,1.0,1
pain extending to thighs,right knee swollen,1.0,1
pain extending to thighs,arthritic pains,1.0,1
pain extending to thighs,pains in thighs,1.0,1
pain extending to thighs,joints of wrists stiff,1.0,1
pain extending to thighs,gouty pains accompanied by vomiting,1.0,1
pain extending to thighs,right knee red,1.0,1
pain extending to thighs,hands sweat very profusely,1.0,1
pain extending to thighs,great weakness of joints,1.0,1
pain extending to thighs,great sensitiveness to all impressions,1.0,1
pain extending to thighs,puffy flabby make-up,1.0,1
pain extending to thighs,right knee painful,1.0,1
pain extending to thighs,cracking in ankle joints,1.0,1
pain extending to thighs,gouty pains boring in character,1.0,1
pain extending to thighs,constant dull heavy pain in sacrum,1.0,1
pain extending to thighs,indicated in women at climacteric period,1.0,1
pain extending to thighs,painful stitches in back if makes a misstep,1.0,1
pain extending to thighs,weakness especially of the knees,1.0,1
pain extending to thighs,stitches with coldness of feet,1.0,1
pain extending to thighs,arthritic affections of joints,1.0,1
pain extending to thighs,severe tearing pains in left thigh,1.0,1
pain extending to thighs,pains extending from other parts to back,1.0,1
pain extending to thighs,sticking drawing pains with coldness of feet,1.0,1
pain extending to thighs,stitches in joints of arm,1.0,1
pain extending to thighs,pains in small of back after exposure to cold weather,1.0,1
pain extending to thighs,aching in calves,1.0,1
pain extending to thighs,pain suddenly strikes when stooping,1.0,1
pain extending to thighs,sticking drawing pains with coldness of knees,1.0,1
pain extending to thighs,crick in back of long standing,1.0,1
pain extending to thighs,congestion of blood to chest,1.0,1
pain extending to thighs,pains extending to knees,1.0,1
pain extending to thighs,nervous headache from abdominal plethora,1.0,1
pain extending to thighs,faint sinking emptiness at pit of stomach,1.0,1
pain extending to thighs,burning pressure extending across back,1.0,1
pain extending to thighs,grating on motion,1.0,1
pain extending to thighs,stitches in right shoulder blade,1.0,1
pain extending to thighs,tearing pains in toes,1.0,1
pain extending to thighs,tearing in arms to fingers,1.0,1
pain extending to thighs,stiffness of legs to hip joint,1.0,1
pain extending to thighs,sudden stitch in back while lifting,1.0,1
pain extending to thighs,congestive headache of a rheumatic character,1.0,1
pain extending to thighs,pressing dragging pain over hips,1.0,1
pain extending to thighs,stitches in back when coughing,1.0,1
pain extending to thighs,tension in tendo achillis,1.0,1
pain extending to thighs,worse on flexion,1.0,1
pain extending to thighs,pains in hips,1.0,1
pain extending to thighs,stitches with coldness of knees,1.0,1
pain extending to thighs,soreness in sacral region,1.0,1
pain extending to thighs,gouty pains causing patient to scream,1.0,1
pain extending to thighs,pressing dragging pain over sacrum,1.0,1
pain extending to thighs,constant pain down back,1.0,1
pain extending to thighs,catching when stretching,1.0,1
pain extending to thighs,throbbing in small of back,1.0,1
pain extending to thighs,pain extending to legs,1.0,1
pain extending to thighs,aching extending to knees,1.0,1
pain extending to thighs,pain after exertion,1.0,1
pain extending to thighs,severe pain in back across hips,1.0,1
pain extending to thighs,tensive pain in metacarpal joints of fingers,1.0,1
pain extending to thighs,weakness of joints,1.0,1
pain extending to thighs,yellow or dirty brown blotched skin,1.0,1
pain extending to thighs,right knee stiff,1.0,1
pain extending to thighs,sense of bearing down in abdomen,1.0,1
pain extending to thighs,aching deep as if in bones,1.0,1
pain extending to thighs,gouty headache from abdominal plethora,1.0,1
pain extending to thighs,pain in small of back with weakness,1.0,1
pain extending to thighs,brown spots on chest,1.0,1
pain extending to thighs,acute attack of rheumatism in right knee,1.0,1
pain extending to thighs,constant pain between shoulders,1.0,1
pain extending to thighs,pain as from dislocation in shoulder joint,1.0,1
pain extending to thighs,sense of bearing down in pelvis,1.0,1
pain extending to thighs,patients fear joints will not bear exertion,1.0,1
pain extending to thighs,pain as of a blow of a hammer,1.0,1
pain extending to thighs,bruised pain in right hip joint,1.0,1
pain extending to thighs,joints of elbows stiff,1.0,1
pain extending to thighs,right knee semiflexed,1.0,1
pain extending to thighs,pressing in right shoulder blade,1.0,1
pain extending to thighs,pain in legs as if beaten,1.0,1
painful stitches in back if makes a misstep,paralytic drawing in arms to fingers,1.0,1
painful stitches in back if makes a misstep,pain extending to thighs,1.0,1
painful stitches in back if makes a misstep,has to walk crooked,1.0,1
painful stitches in back if makes a misstep,pains in small of back after exposure to wet,1.0,1
painful stitches in back if makes a misstep,tearing pains along sciatic nerve to calf,1.0,1
painful stitches in back if makes a misstep,burning pressure in spine,1.0,1
painful stitches in back if makes a misstep,hot flashes,1.0,1
painful stitches in back if makes a misstep,right knee swollen,1.0,1
painful stitches in back if makes a misstep,arthritic pains,1.0,1
painful stitches in back if makes a misstep,pains in thighs,1.0,1
painful stitches in back if makes a misstep,joints of wrists stiff,1.0,1
painful stitches in back if makes a misstep,gouty pains accompanied by vomiting,1.0,1
painful stitches in back if makes a misstep,right knee red,1.0,1
painful stitches in back if makes a misstep,hands sweat very profusely,1.0,1
painful stitches in back if makes a misstep,great weakness of joints,1.0,1
painful stitches in back if makes a misstep,great sensitiveness to all impressions,1.0,1
painful stitches in back if makes a misstep,puffy flabby make-up,1.0,1
painful stitches in back if makes a misstep,right knee painful,1.0,1
painful stitches in back if makes a misstep,cracking in ankle joints,1.0,1
painful stitches in back if makes a misstep,gouty pains boring in character,1.0,1
painful stitches in back if makes a misstep,constant dull heavy pain in sacrum,1.0,1
painful stitches in back if makes a misstep,indicated in women at climacteric period,1.0,1
painful stitches in back if makes a misstep,weakness especially of the knees,1.0,1
painful stitches in back if makes a misstep,stitches with coldness of feet,1.0,1
painful stitches in back if makes a misstep,arthritic affections of joints,1.0,1
painful stitches in back if makes a misstep,severe tearing pains in left thigh,1.0,1
painful stitches in back if makes a misstep,pains extending from other parts to back,1.0,1
painful stitches in back if makes a misstep,sticking drawing pains with coldness of feet,1.0,1
painful stitches in back if makes a misstep,stitches in joints of arm,1.0,1
painful stitches in back if makes a misstep,pains in small of back after exposure to cold weather,1.0,1
painful stitches in back if makes a misstep,aching in calves,1.0,1
painful stitches in back if makes a misstep,pain suddenly strikes when stooping,1.0,1
painful stitches in back if makes a misstep,sticking drawing pains with coldness of knees,1.0,1
painful stitches in back if makes a misstep,crick in back of long standing,1.0,1
painful stitches in back if makes a misstep,congestion of blood to chest,1.0,1
painful stitches in back if makes a misstep,pains extending to knees,1.0,1
painful stitches in back if makes a misstep,nervous headache from abdominal plethora,1.0,1
painful stitches in back if makes a misstep,faint sinking emptiness at pit of stomach,1.0,1
painful stitches in back if makes a misstep,burning pressure extending across back,1.0,1
painful stitches in back if makes a misstep,grating on motion,1.0,1
painful stitches in back if makes a misstep,stitches in right shoulder blade,1.0,1
painful stitches in back if makes a misstep,tearing pains in toes,1.0,1
painful stitches in back if makes a misstep,tearing in arms to fingers,1.0,1
painful stitches in back if makes a misstep,stiffness of legs to hip joint,1.0,1
painful stitches in back if makes a misstep,sudden stitch in back while lifting,1.0,1
painful stitches in back if makes a misstep,congestive headache of a rheumatic character,1.0,1
painful stitches in back if makes a misstep,pressing dragging pain over hips,1.0,1
painful stitches in back if makes a misstep,stitches in back when coughing,1.0,1
painful stitches in back if makes a misstep,tension in tendo achillis,1.0,1
painful stitches in back if makes a misstep,worse on flexion,1.0,1
painful stitches in back if makes a misstep,pains in hips,1.0,1
painful stitches in back if makes a misstep,stitches with coldness of knees,1.0,1
painful stitches in back if makes a misstep,soreness in sacral region,1.0,1
painful stitches in back if makes a misstep,gouty pains causing patient to scream,1.0,1
painful stitches in back if makes a misstep,pressing dragging pain over sacrum,1.0,1
painful stitches in back if makes a misstep,constant pain down back,1.0,1
painful stitches in back if makes a misstep,catching when stretching,1.0,1
painful stitches in back if makes a misstep,throbbing in small of back,1.0,1
painful stitches in back if makes a misstep,pain extending to legs,1.0,1
painful stitches in back if makes a misstep,aching extending to knees,1.0,1
painful stitches in back if makes a misstep,pain after exertion,1.0,1
painful stitches in back if makes a misstep,severe pain in back across hips,1.0,1
painful stitches in back if makes a misstep,tensive pain in metacarpal joints of fingers,1.0,1
painful stitches in back if makes a misstep,weakness of joints,1.0,1
painful stitches in back if makes a misstep,yellow or dirty brown blotched skin,1.0,1
painful stitches in back if makes a misstep,right knee stiff,1.0,1
painful stitches in back if makes a misstep,sense of bearing down in abdomen,1.0,1
painful stitches in back if makes a misstep,aching deep as if in bones,1.0,1
painful stitches in back if makes a misstep,gouty headache from abdominal plethora,1.0,1
painful stitches in back if makes a misstep,pain in small of back with weakness,1.0,1
painful stitches in back if makes a misstep,brown spots on chest,1.0,1
painful stitches in back if makes a misstep,acute attack of rheumatism in right knee,1.0,1
painful stitches in back if makes a misstep,constant pain between shoulders,1.0,1
painful stitches in back if makes a misstep,pain as from dislocation in shoulder joint,1.0,1
painful stitches in back if makes a misstep,sense of bearing down in pelvis,1.0,1
painful stitches in back if makes a misstep,patients fear joints will not bear exertion,1.0,1
painful stitches in back if makes a misstep,pain as of a blow of a hammer,1.0,1
painful stitches in back if makes a misstep,bruised pain in right hip joint,1.0,1
painful stitches in back if makes a misstep,joints of elbows stiff,1.0,1
painful stitches in back if makes a misstep,right knee semiflexed,1.0,1
painful stitches in back if makes a misstep,pressing in right shoulder blade,1.0,1
painful stitches in back if makes a misstep,pain in legs as if beaten,1.0,1
pains in hips,paralytic drawing in arms to fingers,1.0,1
pains in hips,pain extending to thighs,1.0,1
pains in hips,has to walk crooked,1.0,1
pains in hips,pains in small of back after exposure to wet,1.0,1
pains in hips,tearing pains along sciatic nerve to calf,1.0,1
pains in hips,burning pressure in spine,1.0,1
pains in hips,hot flashes,1.0,1
pains in hips,right knee swollen,1.0,1
pains in hips,arthritic pains,1.0,1
pains in hips,pains in thighs,1.0,1
pains in hips,joints of wrists stiff,1.0,1
pains in hips,gouty pains accompanied by vomiting,1.0,1
pains in hips,right knee red,1.0,1
pains in hips,hands sweat very profusely,1.0,1
pains in hips,great weakness of joints,1.0,1
pains in hips,great sensitiveness to all impressions,1.0,1
pains in hips,puffy flabby make-up,1.0,1
pains in hips,right knee painful,1.0,1
pains in hips,cracking in ankle joints,1.0,1
pains in hips,gouty pains boring in character,1.0,1
pains in hips,constant dull heavy pain in sacrum,1.0,1
pains in hips,indicated in women at climacteric period,1.0,1
pains in hips,painful stitches in back if makes a misstep,1.0,1
pains in hips,weakness especially of the knees,1.0,1
pains in hips,stitches with coldness of feet,1.0,1
pains in hips,arthritic affections of joints,1.0,1
pains in hips,severe tearing pains in left thigh,1.0,1
pains in hips,pains extending from other parts to back,1.0,1
pains in hips,sticking drawing pains with coldness of feet,1.0,1
pains in hips,stitches in joints of arm,1.0,1
pains in hips,pains in small of back after exposure to cold weather,1.0,1
pains in hips,aching in calves,1.0,1
pains in hips,pain suddenly strikes when stooping,1.0,1
pains in hips,sticking drawing pains with coldness of knees,1.0,1
pains in hips,crick in back of long standing,1.0,1
pains in hips,congestion of blood to chest,1.0,1
pains in hips,pains extending to knees,1.0,1
pains in hips,nervous headache from abdominal plethora,1.0,1
pains in hips,faint sinking emptiness at pit of stomach,1.0,1
pains in hips,burning pressure extending across back,1.0,1
pains in hips,grating on motion,1.0,1
pains in hips,stitches in right shoulder blade,1.0,1
pains in hips,tearing pains in toes,1.0,1
pains in hips,tearing in arms to fingers,1.0,1
pains in hips,stiffness of legs to hip joint,1.0,1
pains in hips,sudden stitch in back while lifting,1.0,1
pains in hips,congestive headache of a rheumatic character,1.0,1
pains in hips,pressing dragging pain over hips,1.0,1
pains in hips,stitches in back when coughing,1.0,1
pains in hips,tension in tendo achillis,1.0,1
pains in hips,worse on flexion,1.0,1
pains in hips,stitches with coldness of knees,1.0,1
pains in hips,soreness in sacral region,1.0,1
pains in hips,gouty pains causing patient to scream,1.0,1
pains in hips,pressing dragging pain over sacrum,1.0,1
pains in hips,constant pain down back,1.0,1
pains in hips,catching when stretching,1.0,1
pains in hips,throbbing in small of back,1.0,1
pains in hips,pain extending to legs,1.0,1
pains in hips,aching extending to knees,1.0,1
pains in hips,pain after exertion,1.0,1
pains in hips,severe pain in back across hips,1.0,1
pains in hips,tensive pain in metacarpal joints of fingers,1.0,1
pains in hips,weakness of joints,1.0,1
pains in hips,yellow or dirty brown blotched skin,1.0,1
pains in hips,right knee stiff,1.0,1
pains in hips,sense of bearing down in abdomen,1.0,1
pains in hips,aching deep as if in bones,1.0,1
pains in hips,gouty headache from abdominal plethora,1.0,1
pains in hips,pain in small of back with weakness,1.0,1
pains in hips,brown spots on chest,1.0,1
pains in hips,acute attack of rheumatism in right knee,1.0,1
pains in hips,constant pain between shoulders,1.0,1
pains in hips,pain as from dislocation in shoulder joint,1.0,1
pains in hips,sense of bearing down in pelvis,1.0,1
pains in hips,patients fear joints will not bear exertion,1.0,1
pains in hips,pain as of a blow of a hammer,1.0,1
pains in hips,bruised pain in right hip joint,1.0,1
pains in hips,joints of elbows stiff,1.0,1
pains in hips,right knee semiflexed,1.0,1
pains in hips,pressing in right shoulder blade,1.0,1
pains in hips,pain in legs as if beaten,1.0,1
tearing pains in toes,paralytic drawing in arms to fingers,0.5,1
tearing pains in toes,pain extending to thighs,0.5,1
tearing pains in toes,has to walk crooked,0.5,1
tearing pains in toes,pains in small of back after exposure to wet,0.5,1
tearing pains in toes,tearing pains along sciatic nerve to calf,0.5,1
tearing pains in toes,burning pressure in spine,0.5,1
tearing pains in toes,hot flashes,0.5,1
tearing pains in toes,right knee swollen,0.5,1
tearing pains in toes,arthritic pains,0.5,1
tearing pains in toes,pains in thighs,0.5,1
tearing pains in toes,joints of wrists stiff,0.5,1
tearing pains in toes,gouty pains accompanied by vomiting,0.5,1
tearing pains in toes,right knee red,0.5,1
tearing pains in toes,hands sweat very profusely,0.5,1
tearing pains in toes,great weakness of joints,0.5,1
tearing pains in toes,great sensitiveness to all impressions,0.5,1
tearing pains in toes,puffy flabby make-up,0.5,1
tearing pains in toes,right knee painful,0.5,1
tearing pains in toes,cracking in ankle joints,0.5,1
tearing pains in toes,gouty pains boring in character,0.5,1
tearing pains in toes,constant dull heavy pain in sacrum,0.5,1
tearing pains in toes,indicated in women at climacteric period,0.5,1
tearing pains in toes,painful stitches in back if makes a misstep,0.5,1
tearing pains in toes,weakness especially of the knees,0.5,1
tearing pains in toes,stitches with coldness of feet,0.5,1
tearing pains in toes,arthritic affections of joints,0.5,1
tearing pains in toes,severe tearing pains in left thigh,0.5,1
tearing pains in toes,pains extending from other parts to back,0.5,1
tearing pains in toes,sticking drawing pains with coldness of feet,0.5,1
tearing pains in toes,stitches in joints of arm,0.5,1
tearing pains in toes,pains in small of back after exposure to cold weather,0.5,1
tearing pains in toes,aching in calves,0.5,1
tearing pains in toes,pain suddenly strikes when stooping,0.5,1
tearing pains in toes,sticking drawing pains with coldness of knees,0.5,1
tearing pains in toes,crick in back of long standing,0.5,1
tearing pains in toes,congestion of blood to chest,0.5,1
tearing pains in toes,pains extending to knees,0.5,1
tearing pains in toes,nervous headache from abdominal plethora,0.5,1
tearing pains in toes,faint sinking emptiness at pit of stomach,0.5,1
tearing pains in toes,burning pressure extending across back,0.5,1
tearing pains in toes,grating on motion,0.5,1
tearing pains in toes,stitches in right shoulder blade,0.5,1
tearing pains in toes,tearing in arms to fingers,0.5,1
tearing pains in toes,stiffness of legs to hip joint,0.5,1
tearing pains in toes,sudden stitch in back while lifting,0.5,1
tearing pains in toes,congestive headache of a rheumatic character,0.5,1
tearing pains in toes,pressing dragging pain over hips,0.5,1
tearing pains in toes,stitches in back when coughing,0.5,1
tearing pains in toes,tension in tendo achillis,0.5,1
tearing pains in toes,worse on flexion,0.5,1
tearing pains in toes,pains in hips,0.5,1
tearing pains in toes,stitches with coldness of knees,0.5,1
tearing pains in toes,soreness in sacral region,0.5,1
tearing pains in toes,gouty pains causing patient to scream,0.5,1
tearing pains in toes,pressing dragging pain over sacrum,0.5,1
tearing pains in toes,constant pain down back,0.5,1
tearing pains in toes,catching when stretching,0.5,1
tearing pains in toes,throbbing in small of back,0.5,1
tearing pains in toes,pain extending to legs,0.5,1
tearing pains in toes,aching extending to knees,0.5,1
tearing pains in toes,pain after exertion,0.5,1
tearing pains in toes,severe pain in back across hips,0.5,1
tearing pains in toes,tensive pain in metacarpal joints of fingers,0.5,1
tearing pains in toes,weakness of joints,0.5,1
tearing pains in toes,yellow or dirty brown blotched skin,0.5,1
tearing pains in toes,right knee stiff,0.5,1
tearing pains in toes,sense of bearing down in abdomen,0.5,1
tearing pains in toes,aching deep as if in bones,0.5,1
tearing pains in toes,gouty headache from abdominal plethora,0.5,1
tearing pains in toes,pain in small of back with weakness,0.5,1
tearing pains in toes,brown spots on chest,0.5,1
tearing pains in toes,acute attack of rheumatism in right knee,0.5,1
tearing pains in toes,constant pain between shoulders,0.5,1
tearing pains in toes,pain as from dislocation in shoulder joint,0.5,1
tearing pains in toes,sense of bearing down in pelvis,0.5,1
tearing pains in toes,patients fear joints will not bear exertion,0.5,1
tearing pains in toes,pain as of a blow of a hammer,0.5,1
tearing pains in toes,bruised pain in right hip joint,0.5,1
tearing pains in toes,joints of elbows stiff,0.5,1
tearing pains in toes,right knee semiflexed,0.5,1
tearing pains in toes,pressing in right shoulder blade,0.5,1
tearing pains in toes,pain in legs as if beaten,0.5,1
sudden stitch in back while lifting,paralytic drawing in arms to fingers,1.0,1
sudden stitch in back while lifting,pain extending to thighs,1.0,1
sudden stitch in back while lifting,has to walk crooked,1.0,1
sudden stitch in back while lifting,pains in small of back after exposure to wet,1.0,1
sudden stitch in back while lifting,tearing pains along sciatic nerve to calf,1.0,1
sudden stitch in back while lifting,burning pressure in spine,1.0,1
sudden stitch in back while lifting,hot flashes,1.0,1
sudden stitch in back while lifting,right knee swollen,1.0,1
sudden stitch in back while lifting,arthritic pains,1.0,1
sudden stitch in back while lifting,pains in thighs,1.0,1
sudden stitch in back while lifting,joints of wrists stiff,1.0,1
sudden stitch in back while lifting,gouty pains accompanied by vomiting,1.0,1
sudden stitch in back while lifting,right knee red,1.0,1
sudden stitch in back while lifting,hands sweat very profusely,1.0,1
sudden stitch in back while lifting,great weakness of joints,1.0,1
sudden stitch in back while lifting,great sensitiveness to all impressions,1.0,1
sudden stitch in back while lifting,puffy flabby make-up,1.0,1
sudden stitch in back while lifting,right knee painful,1.0,1
sudden stitch in back while lifting,cracking in ankle joints,1.0,1
sudden stitch in back while lifting,gouty pains boring in character,1.0,1
sudden stitch in back while lifting,constant dull heavy pain in sacrum,1.0,1
sudden stitch in back while lifting,indicated in women at climacteric period,1.0,1
sudden stitch in back while lifting,painful stitches in back if makes a misstep,1.0,1
sudden stitch in back while lifting,weakness especially of the knees,1.0,1
sudden stitch in back while lifting,stitches with coldness of feet,1.0,1
sudden stitch in back while lifting,arthritic affections of joints,1.0,1
sudden stitch in back while lifting,severe tearing pains in left thigh,1.0,1
sudden stitch in back while lifting,pains extending from other parts to back,1.0,1
sudden stitch in back while lifting,sticking drawing pains with coldness of feet,1.0,1
sudden stitch in back while lifting,stitches in joints of arm,1.0,1
sudden stitch in back while lifting,pains in small of back after exposure to cold weather,1.0,1
sudden stitch in back while lifting,aching in calves,1.0,1
sudden stitch in back while lifting,pain suddenly strikes when stooping,1.0,1
sudden stitch in back while lifting,sticking drawing pains with coldness of knees,1.0,1
sudden stitch in back while lifting,crick in back of long standing,1.0,1
sudden stitch in back while lifting,congestion of blood to chest,1.0,1
sudden stitch in back while lifting,pains extending to knees,1.0,1
sudden stitch in back while lifting,nervous headache from abdominal plethora,1.0,1
sudden stitch in back while lifting,faint sinking emptiness at pit of stomach,1.0,1
sudden stitch in back while lifting,burning pressure extending across back,1.0,1
sudden stitch in back while lifting,grating on motion,1.0,1
sudden stitch in back while lifting,stitches in right shoulder blade,1.0,1
sudden stitch in back while lifting,tearing pains in toes,1.0,1
sudden stitch in back while lifting,tearing in arms to fingers,1.0,1
sudden stitch in back while lifting,stiffness of legs to hip joint,1.0,1
sudden stitch in back while lifting,congestive headache of a rheumatic character,1.0,1
sudden stitch in back while lifting,pressing dragging pain over hips,1.0,1
sudden stitch in back while lifting,stitches in back when coughing,1.0,1
sudden stitch in back while lifting,tension in tendo achillis,1.0,1
sudden stitch in back while lifting,worse on flexion,1.0,1
sudden stitch in back while lifting,pains in hips,1.0,1
sudden stitch in back while lifting,stitches with coldness of knees,1.0,1
sudden stitch in back while lifting,soreness in sacral region,1.0,1
sudden stitch in back while lifting,gouty pains causing patient to scream,1.0,1
sudden stitch in back while lifting,pressing dragging pain over sacrum,1.0,1
sudden stitch in back while lifting,constant pain down back,1.0,1
sudden stitch in back while lifting,catching when stretching,1.0,1
sudden stitch in back while lifting,throbbing in small of back,1.0,1
sudden stitch in back while lifting,pain extending to legs,1.0,1
sudden stitch in back while lifting,aching extending to knees,1.0,1
sudden stitch in back while lifting,pain after exertion,1.0,1
sudden stitch in back while lifting,severe pain in back across hips,1.0,1
sudden stitch in back while lifting,tensive pain in metacarpal joints of fingers,1.0,1
sudden stitch in back while lifting,weakness of joints,1.0,1
sudden stitch in back while lifting,yellow or dirty brown blotched skin,1.0,1
sudden stitch in back while lifting,right knee stiff,1.0,1
sudden stitch in back while lifting,sense of bearing down in abdomen,1.0,1
sudden stitch in back while lifting,aching deep as if in bones,1.0,1
sudden stitch in back while lifting,gouty headache from abdominal plethora,1.0,1
sudden stitch in back while lifting,pain in small of back with weakness,1.0,1
sudden stitch in back while lifting,brown spots on chest,1.0,1
sudden stitch in back while lifting,acute attack of rheumatism in right knee,1.0,1
sudden stitch in back while lifting,constant pain between shoulders,1.0,1
sudden stitch in back while lifting,pain as from dislocation in shoulder joint,1.0,1
sudden stitch in back while lifting,sense of bearing down in pelvis,1.0,1
sudden stitch in back while lifting,patients fear joints will not bear exertion,1.0,1
sudden stitch in back while lifting,pain as of a blow of a hammer,1.0,1
sudden stitch in back while lifting,bruised pain in right hip joint,1.0,1
sudden stitch in back while lifting,joints of elbows stiff,1.0,1
sudden stitch in back while lifting,right knee semiflexed,1.0,1
sudden stitch in back while lifting,pressing in right shoulder blade,1.0,1
sudden stitch in back while lifting,pain in legs as if beaten,1.0,1
has to walk crooked,paralytic drawing in arms to fingers,1.0,1
has to walk crooked,pain extending to thighs,1.0,1
has to walk crooked,pains in small of back after exposure to wet,1.0,1
has to walk crooked,tearing pains along sciatic nerve to calf,1.0,1
has to walk crooked,burning pressure in spine,1.0,1
has to walk crooked,hot flashes,1.0,1
has to walk crooked,right knee swollen,1.0,1
has to walk crooked,arthritic pains,1.0,1
has to walk crooked,pains in thighs,1.0,1
has to walk crooked,joints of wrists stiff,1.0,1
has to walk crooked,gouty pains accompanied by vomiting,1.0,1
has to walk crooked,right knee red,1.0,1
has to walk crooked,hands sweat very profusely,1.0,1
has to walk crooked,great weakness of joints,1.0,1
has to walk crooked,great sensitiveness to all impressions,1.0,1
has to walk crooked,puffy flabby make-up,1.0,1
has to walk crooked,right knee painful,1.0,1
has to walk crooked,cracking in ankle joints,1.0,1
has to walk crooked,gouty pains boring in character,1.0,1
has to walk crooked,constant dull heavy pain in sacrum,1.0,1
has to walk crooked,indicated in women at climacteric period,1.0,1
has to walk crooked,painful stitches in back if makes a misstep,1.0,1
has to walk crooked,weakness especially of the knees,1.0,1
has to walk crooked,stitches with coldness of feet,1.0,1
has to walk crooked,arthritic affections of joints,1.0,1
has to walk crooked,severe tearing pains in left thigh,1.0,1
has to walk crooked,pains extending from other parts to back,1.0,1
has to walk crooked,sticking drawing pains with coldness of feet,1.0,1
has to walk crooked,stitches in joints of arm,1.0,1
has to walk crooked,pains in small of back after exposure to cold weather,1.0,1
has to walk crooked,aching in calves,1.0,1
has to walk crooked,pain suddenly strikes when stooping,1.0,1
has to walk crooked,sticking drawing pains with coldness of knees,1.0,1
has to walk crooked,crick in back of long standing,1.0,1
has to walk crooked,congestion of blood to chest,1.0,1
has to walk crooked,pains extending to knees,1.0,1
has to walk crooked,nervous headache from abdominal plethora,1.0,1
has to walk crooked,faint sinking emptiness at pit of stomach,1.0,1
has to walk crooked,burning pressure extending across back,1.0,1
has to walk crooked,grating on motion,1.0,1
has to walk crooked,stitches in right shoulder blade,1.0,1
