### Cluster 32 — Symptoms (116)
Symptom,Frequency 
dry coccyx feeling,aching in lumbo-sacral region while exercising,1.0,1
dry coccyx feeling,tearing pains between shoulders,1.0,1
dry coccyx feeling,red fingers from excessive cold,1.0,1
dry coccyx feeling,sprained back feeling,1.0,1
dry coccyx feeling,red toes from excessive cold,1.0,1
dry coccyx feeling,formication along spine,1.0,1
dry coccyx feeling,furious delirium,1.0,1
dry coccyx feeling,clonic convulsions,1.0,1
dry coccyx feeling,tearing in left hip to knee,1.0,1
dry coccyx feeling,chilblains,1.0,1
dry coccyx feeling,throbbing in coccyx,1.0,1
dry coccyx feeling,severe forearm pain to thumb worse afternoons,1.0,1
dry coccyx feeling,numbness in left hip to knee,1.0,1
dry coccyx feeling,sprained neck sensation,1.0,1
dry coccyx feeling,splinter-like toe pain,1.0,1
dry coccyx feeling,shooting in knees,1.0,1
dry coccyx feeling,drawing pain in legs especially ankles,1.0,1
dry coccyx feeling,weak knee joint,1.0,1
dry coccyx feeling,severe forearm pain to thumb worse rest,1.0,1
dry coccyx feeling,pain as after stooping,1.0,1
dry coccyx feeling,pain in right hip as after fatigue,1.0,1
dry coccyx feeling,spasmodic drawing from back to stuart little to chest,1.0,1
dry coccyx feeling,muscle trembling,1.0,1
dry coccyx feeling,pressive pain in left tibia worse noon,1.0,1
dry coccyx feeling,from overwork causing spinal cord irritation,1.0,1
dry coccyx feeling,tearing in thumbs,1.0,1
dry coccyx feeling,tearing in limbs better motion,1.0,1
dry coccyx feeling,spasmodic drawing from back to esophagus,1.0,1
dry coccyx feeling,burning in thumbs,1.0,1
dry coccyx feeling,burning ears as if frostbitten,1.0,1
dry coccyx feeling,gouty finger stiffness,1.0,1
dry coccyx feeling,backache with heat disturbing sleep,1.0,1
dry coccyx feeling,great mental excitement,1.0,1
dry coccyx feeling,sprained knee joint,1.0,1
dry coccyx feeling,swollen fingers from excessive cold,1.0,1
dry coccyx feeling,stitches in olecranon,1.0,1
dry coccyx feeling,tearing in limbs worse sitting,1.0,1
sore in lumbo-sacral region while exercising,shooting pains between shoulders,1.0,1
sore in lumbo-sacral region while exercising,violent shooting deep in spine,1.0,1
sore in lumbo-sacral region while exercising,pressive pain in legs especially ankles,1.0,1
sore in lumbo-sacral region while exercising,heavy legs like lead,1.0,1
sore in lumbo-sacral region while exercising,splinter-like pain in right forearm,1.0,1
sore in lumbo-sacral region while exercising,numbness in forearms,1.0,1
sore in lumbo-sacral region while exercising,rheumatic pain in right deltoid worse moving arm backward,1.0,1
sore in lumbo-sacral region while exercising,from dissipation causing spinal cord irritation,1.0,1
sore in lumbo-sacral region while exercising,stiff tendo achillis,1.0,1
sore in lumbo-sacral region while exercising,tearing between thumb and index,1.0,1
sore in lumbo-sacral region while exercising,painful spine,1.0,1
sore in lumbo-sacral region while exercising,ulcerative limb pains preventing sleep,1.0,1
sore in lumbo-sacral region while exercising,beaten sensation after exercise,1.0,1
sore in lumbo-sacral region while exercising,violent pain in left hip under gluteal muscles,1.0,1
sore in lumbo-sacral region while exercising,stiffness between shoulder blades,1.0,1
sore in lumbo-sacral region while exercising,delirium tremens,1.0,1
sore in lumbo-sacral region while exercising,splinter-like pain in dorso-lumbar region,1.0,1
sore in lumbo-sacral region while exercising,coldness in lumbar vertebrae to legs,1.0,1
sore in lumbo-sacral region while exercising,sudden violent stitch in sacrum while walking,1.0,1
sore in lumbo-sacral region while exercising,leg pain better motion,1.0,1
sore in lumbo-sacral region while exercising,vertigo with reeling in open air,1.0,1
sore in lumbo-sacral region while exercising,spine too weak to support when stooping,1.0,1
sore in lumbo-sacral region while exercising,frostbitten foot pain,1.0,1
sore in lumbo-sacral region while exercising,frostbitten foot inflammation,1.0,1
sore in lumbo-sacral region while exercising,lump sensation in epigastrium,1.0,1
sore in lumbo-sacral region while exercising,tension in forearms,1.0,1
sore in lumbo-sacral region while exercising,neck rheumatism in dorsal region,1.0,1
sore in lumbo-sacral region while exercising,weakness between shoulder blades,1.0,1
sore in lumbo-sacral region while exercising,stinging pain in knee joint,1.0,1
sore in lumbo-sacral region while exercising,swollen toes from excessive cold,1.0,1
sore in lumbo-sacral region while exercising,lameness,1.0,1
sore in lumbo-sacral region while exercising,periosteal leg bone pain,1.0,1
sore in lumbo-sacral region while exercising,head drawn backward in spasm,1.0,1
sore in lumbo-sacral region while exercising,rheumatic gouty stiffness of left hand,1.0,1
sore in lumbo-sacral region while exercising,loin weakness,1.0,1
sore in lumbo-sacral region while exercising,sensitive spinal processes to touch,1.0,1
sore in lumbo-sacral region while exercising,shooting in toes,1.0,1
sore in lumbo-sacral region while exercising,lameness in forearms,1.0,1
sore in lumbo-sacral region while exercising,self-injury attempts,1.0,1
sore in lumbo-sacral region while exercising,aching in lumbo-sacral region while sitting,1.0,1
sore in lumbo-sacral region while exercising,sprained deltoid feeling,1.0,1
sore in lumbo-sacral region while exercising,bruised feeling in joints,1.0,1
sore in lumbo-sacral region while exercising,leg pain worse standing,1.0,1
sore in lumbo-sacral region while exercising,itching ears as if frostbitten,1.0,1
sore in lumbo-sacral region while exercising,sharp left-side pains,1.0,1
sore in lumbo-sacral region while exercising,coldness in gluteal muscles to legs,1.0,1
sore in lumbo-sacral region while exercising,normal appearance except toes,1.0,1
sore in lumbo-sacral region while exercising,sternum pain,1.0,1
sore in lumbo-sacral region while exercising,leg pain better walking,1.0,1
sore in lumbo-sacral region while exercising,sore in lumbo-sacral region while sitting,1.0,1
sore in lumbo-sacral region while exercising,numbness,1.0,1
sore in lumbo-sacral region while exercising,despondent,1.0,1
sore in lumbo-sacral region while exercising,bruised back feeling,1.0,1
sore in lumbo-sacral region while exercising,subsultus tendinum,1.0,1
sore in lumbo-sacral region while exercising,rheumatic gouty stiffness of elbow,1.0,1
sore in lumbo-sacral region while exercising,no tissue swelling typically,1.0,1
sore in lumbo-sacral region while exercising,crick from sacrum to nape,1.0,1
sore in lumbo-sacral region while exercising,bruised feeling in limbs,1.0,1
sore in lumbo-sacral region while exercising,drawing pain in knee joint,1.0,1
sore in lumbo-sacral region while exercising,tearing in left forearm bones,1.0,1
sore in lumbo-sacral region while exercising,splinter-like pain in deltoid,1.0,1
sore in lumbo-sacral region while exercising,cramps in sole,1.0,1
sore in lumbo-sacral region while exercising,post-inflammatory contraction,1.0,1
sore in lumbo-sacral region while exercising,frostbitten toe inflammation,1.0,1
sore in lumbo-sacral region while exercising,back rheumatism in dorsal region,1.0,1
sore in lumbo-sacral region while exercising,burning deep in spine,1.0,1
sore in lumbo-sacral region while exercising,tearing in limbs worse rest,1.0,1
sore in lumbo-sacral region while exercising,frostbitten toe pain,1.0,1
sore in lumbo-sacral region while exercising,irritable,1.0,1
sore in lumbo-sacral region while exercising,languor in legs,1.0,1
sore in lumbo-sacral region while exercising,leg pain worse sitting,1.0,1
sore in lumbo-sacral region while exercising,tearing pain in knee joint,1.0,1
sore in lumbo-sacral region while exercising,shooting in fingers,1.0,1
sore in lumbo-sacral region while exercising,tearing in left wrist,1.0,1
sore in lumbo-sacral region while exercising,twitching gluteal muscles,1.0,1
sore in lumbo-sacral region while exercising,red ears as if frostbitten,1.0,1
sore in lumbo-sacral region while exercising,normal appearance except fingers,1.0,1
sore in lumbo-sacral region while exercising,aching in lumbo-sacral region while exercising,1.0,1
sore in lumbo-sacral region while exercising,tearing pains between shoulders,1.0,1
sore in lumbo-sacral region while exercising,red fingers from excessive cold,1.0,1
sore in lumbo-sacral region while exercising,sprained back feeling,1.0,1
sore in lumbo-sacral region while exercising,red toes from excessive cold,1.0,1
sore in lumbo-sacral region while exercising,formication along spine,1.0,1
sore in lumbo-sacral region while exercising,furious delirium,1.0,1
sore in lumbo-sacral region while exercising,clonic convulsions,1.0,1
sore in lumbo-sacral region while exercising,tearing in left hip to knee,1.0,1
sore in lumbo-sacral region while exercising,chilblains,1.0,1
sore in lumbo-sacral region while exercising,throbbing in coccyx,1.0,1
sore in lumbo-sacral region while exercising,severe forearm pain to thumb worse afternoons,1.0,1
sore in lumbo-sacral region while exercising,numbness in left hip to knee,1.0,1
sore in lumbo-sacral region while exercising,sprained neck sensation,1.0,1
sore in lumbo-sacral region while exercising,splinter-like toe pain,1.0,1
sore in lumbo-sacral region while exercising,shooting in knees,1.0,1
sore in lumbo-sacral region while exercising,drawing pain in legs especially ankles,1.0,1
sore in lumbo-sacral region while exercising,weak knee joint,1.0,1
sore in lumbo-sacral region while exercising,severe forearm pain to thumb worse rest,1.0,1
sore in lumbo-sacral region while exercising,pain as after stooping,1.0,1
sore in lumbo-sacral region while exercising,pain in right hip as after fatigue,1.0,1
sore in lumbo-sacral region while exercising,spasmodic drawing from back to stuart little to chest,1.0,1
sore in lumbo-sacral region while exercising,muscle trembling,1.0,1
sore in lumbo-sacral region while exercising,pressive pain in left tibia worse noon,1.0,1
sore in lumbo-sacral region while exercising,from overwork causing spinal cord irritation,1.0,1
sore in lumbo-sacral region while exercising,tearing in thumbs,1.0,1
sore in lumbo-sacral region while exercising,tearing in limbs better motion,1.0,1
sore in lumbo-sacral region while exercising,spasmodic drawing from back to esophagus,1.0,1
sore in lumbo-sacral region while exercising,burning in thumbs,1.0,1
sore in lumbo-sacral region while exercising,burning ears as if frostbitten,1.0,1
sore in lumbo-sacral region while exercising,gouty finger stiffness,1.0,1
sore in lumbo-sacral region while exercising,backache with heat disturbing sleep,1.0,1
sore in lumbo-sacral region while exercising,great mental excitement,1.0,1
sore in lumbo-sacral region while exercising,sprained knee joint,1.0,1
sore in lumbo-sacral region while exercising,swollen fingers from excessive cold,1.0,1
sore in lumbo-sacral region while exercising,dry coccyx feeling,1.0,1
sore in lumbo-sacral region while exercising,stitches in olecranon,1.0,1
sore in lumbo-sacral region while exercising,tearing in limbs worse sitting,1.0,1
burning in thumbs,shooting pains between shoulders,1.0,1
burning in thumbs,violent shooting deep in spine,1.0,1
burning in thumbs,pressive pain in legs especially ankles,1.0,1
burning in thumbs,heavy legs like lead,1.0,1
burning in thumbs,splinter-like pain in right forearm,1.0,1
burning in thumbs,numbness in forearms,1.0,1
burning in thumbs,rheumatic pain in right deltoid worse moving arm backward,1.0,1
burning in thumbs,from dissipation causing spinal cord irritation,1.0,1
burning in thumbs,stiff tendo achillis,1.0,1
burning in thumbs,tearing between thumb and index,1.0,1
burning in thumbs,painful spine,1.0,1
burning in thumbs,ulcerative limb pains preventing sleep,1.0,1
burning in thumbs,beaten sensation after exercise,1.0,1
burning in thumbs,violent pain in left hip under gluteal muscles,1.0,1
burning in thumbs,stiffness between shoulder blades,1.0,1
burning in thumbs,delirium tremens,1.0,1
burning in thumbs,splinter-like pain in dorso-lumbar region,1.0,1
burning in thumbs,coldness in lumbar vertebrae to legs,1.0,1
burning in thumbs,sudden violent stitch in sacrum while walking,1.0,1
burning in thumbs,leg pain better motion,1.0,1
burning in thumbs,vertigo with reeling in open air,1.0,1
burning in thumbs,spine too weak to support when stooping,1.0,1
burning in thumbs,frostbitten foot pain,1.0,1
burning in thumbs,frostbitten foot inflammation,1.0,1
burning in thumbs,lump sensation in epigastrium,1.0,1
burning in thumbs,tension in forearms,1.0,1
burning in thumbs,neck rheumatism in dorsal region,1.0,1
burning in thumbs,weakness between shoulder blades,1.0,1
burning in thumbs,stinging pain in knee joint,1.0,1
burning in thumbs,swollen toes from excessive cold,1.0,1
burning in thumbs,lameness,1.0,1
burning in thumbs,periosteal leg bone pain,1.0,1
burning in thumbs,head drawn backward in spasm,1.0,1
burning in thumbs,rheumatic gouty stiffness of left hand,1.0,1
burning in thumbs,loin weakness,1.0,1
burning in thumbs,sensitive spinal processes to touch,1.0,1
burning in thumbs,sore in lumbo-sacral region while exercising,1.0,1
burning in thumbs,shooting in toes,1.0,1
burning in thumbs,lameness in forearms,1.0,1
burning in thumbs,self-injury attempts,1.0,1
burning in thumbs,aching in lumbo-sacral region while sitting,1.0,1
burning in thumbs,sprained deltoid feeling,1.0,1
burning in thumbs,bruised feeling in joints,1.0,1
burning in thumbs,leg pain worse standing,1.0,1
burning in thumbs,itching ears as if frostbitten,1.0,1
burning in thumbs,sharp left-side pains,1.0,1
burning in thumbs,coldness in gluteal muscles to legs,1.0,1
burning in thumbs,normal appearance except toes,1.0,1
burning in thumbs,sternum pain,1.0,1
burning in thumbs,leg pain better walking,1.0,1
burning in thumbs,sore in lumbo-sacral region while sitting,1.0,1
burning in thumbs,numbness,1.0,1
burning in thumbs,despondent,1.0,1
burning in thumbs,bruised back feeling,1.0,1
burning in thumbs,subsultus tendinum,1.0,1
burning in thumbs,rheumatic gouty stiffness of elbow,1.0,1
burning in thumbs,no tissue swelling typically,1.0,1
burning in thumbs,crick from sacrum to nape,1.0,1
burning in thumbs,bruised feeling in limbs,1.0,1
burning in thumbs,drawing pain in knee joint,1.0,1
burning in thumbs,tearing in left forearm bones,1.0,1
burning in thumbs,splinter-like pain in deltoid,1.0,1
burning in thumbs,cramps in sole,1.0,1
burning in thumbs,post-inflammatory contraction,1.0,1
burning in thumbs,frostbitten toe inflammation,1.0,1
burning in thumbs,back rheumatism in dorsal region,1.0,1
burning in thumbs,burning deep in spine,1.0,1
burning in thumbs,tearing in limbs worse rest,1.0,1
burning in thumbs,frostbitten toe pain,1.0,1
burning in thumbs,irritable,1.0,1
burning in thumbs,languor in legs,1.0,1
burning in thumbs,leg pain worse sitting,1.0,1
burning in thumbs,tearing pain in knee joint,1.0,1
burning in thumbs,shooting in fingers,1.0,1
burning in thumbs,tearing in left wrist,1.0,1
burning in thumbs,twitching gluteal muscles,1.0,1
burning in thumbs,red ears as if frostbitten,1.0,1
burning in thumbs,normal appearance except fingers,1.0,1
burning in thumbs,aching in lumbo-sacral region while exercising,1.0,1
burning in thumbs,tearing pains between shoulders,1.0,1
burning in thumbs,red fingers from excessive cold,1.0,1
burning in thumbs,sprained back feeling,1.0,1
burning in thumbs,red toes from excessive cold,1.0,1
burning in thumbs,formication along spine,1.0,1
burning in thumbs,furious delirium,1.0,1
burning in thumbs,clonic convulsions,1.0,1
burning in thumbs,tearing in left hip to knee,1.0,1
burning in thumbs,chilblains,1.0,1
burning in thumbs,throbbing in coccyx,1.0,1
burning in thumbs,severe forearm pain to thumb worse afternoons,1.0,1
burning in thumbs,numbness in left hip to knee,1.0,1
burning in thumbs,sprained neck sensation,1.0,1
burning in thumbs,splinter-like toe pain,1.0,1
burning in thumbs,shooting in knees,1.0,1
burning in thumbs,drawing pain in legs especially ankles,1.0,1
burning in thumbs,weak knee joint,1.0,1
burning in thumbs,severe forearm pain to thumb worse rest,1.0,1
burning in thumbs,pain as after stooping,1.0,1
burning in thumbs,pain in right hip as after fatigue,1.0,1
burning in thumbs,spasmodic drawing from back to stuart little to chest,1.0,1
burning in thumbs,muscle trembling,1.0,1
burning in thumbs,pressive pain in left tibia worse noon,1.0,1
burning in thumbs,from overwork causing spinal cord irritation,1.0,1
burning in thumbs,tearing in thumbs,1.0,1
burning in thumbs,tearing in limbs better motion,1.0,1
burning in thumbs,spasmodic drawing from back to esophagus,1.0,1
burning in thumbs,burning ears as if frostbitten,1.0,1
burning in thumbs,gouty finger stiffness,1.0,1
burning in thumbs,backache with heat disturbing sleep,1.0,1
burning in thumbs,great mental excitement,1.0,1
burning in thumbs,sprained knee joint,1.0,1
burning in thumbs,swollen fingers from excessive cold,1.0,1
burning in thumbs,dry coccyx feeling,1.0,1
burning in thumbs,stitches in olecranon,1.0,1
burning in thumbs,tearing in limbs worse sitting,1.0,1
tearing between thumb and index,shooting pains between shoulders,1.0,1
tearing between thumb and index,violent shooting deep in spine,1.0,1
tearing between thumb and index,pressive pain in legs especially ankles,1.0,1
tearing between thumb and index,heavy legs like lead,1.0,1
tearing between thumb and index,splinter-like pain in right forearm,1.0,1
tearing between thumb and index,numbness in forearms,1.0,1
tearing between thumb and index,rheumatic pain in right deltoid worse moving arm backward,1.0,1
tearing between thumb and index,from dissipation causing spinal cord irritation,1.0,1
tearing between thumb and index,stiff tendo achillis,1.0,1
tearing between thumb and index,painful spine,1.0,1
tearing between thumb and index,ulcerative limb pains preventing sleep,1.0,1
tearing between thumb and index,beaten sensation after exercise,1.0,1
tearing between thumb and index,violent pain in left hip under gluteal muscles,1.0,1
tearing between thumb and index,stiffness between shoulder blades,1.0,1
tearing between thumb and index,delirium tremens,1.0,1
tearing between thumb and index,splinter-like pain in dorso-lumbar region,1.0,1
tearing between thumb and index,coldness in lumbar vertebrae to legs,1.0,1
tearing between thumb and index,sudden violent stitch in sacrum while walking,1.0,1
tearing between thumb and index,leg pain better motion,1.0,1
tearing between thumb and index,vertigo with reeling in open air,1.0,1
tearing between thumb and index,spine too weak to support when stooping,1.0,1
tearing between thumb and index,frostbitten foot pain,1.0,1
tearing between thumb and index,frostbitten foot inflammation,1.0,1
tearing between thumb and index,lump sensation in epigastrium,1.0,1
tearing between thumb and index,tension in forearms,1.0,1
tearing between thumb and index,neck rheumatism in dorsal region,1.0,1
tearing between thumb and index,weakness between shoulder blades,1.0,1
tearing between thumb and index,stinging pain in knee joint,1.0,1
tearing between thumb and index,swollen toes from excessive cold,1.0,1
tearing between thumb and index,lameness,1.0,1
tearing between thumb and index,periosteal leg bone pain,1.0,1
tearing between thumb and index,head drawn backward in spasm,1.0,1
tearing between thumb and index,rheumatic gouty stiffness of left hand,1.0,1
tearing between thumb and index,loin weakness,1.0,1
tearing between thumb and index,sensitive spinal processes to touch,1.0,1
tearing between thumb and index,sore in lumbo-sacral region while exercising,1.0,1
tearing between thumb and index,shooting in toes,1.0,1
tearing between thumb and index,lameness in forearms,1.0,1
tearing between thumb and index,self-injury attempts,1.0,1
tearing between thumb and index,aching in lumbo-sacral region while sitting,1.0,1
tearing between thumb and index,sprained deltoid feeling,1.0,1
tearing between thumb and index,bruised feeling in joints,1.0,1
tearing between thumb and index,leg pain worse standing,1.0,1
tearing between thumb and index,itching ears as if frostbitten,1.0,1
tearing between thumb and index,sharp left-side pains,1.0,1
tearing between thumb and index,coldness in gluteal muscles to legs,1.0,1
tearing between thumb and index,normal appearance except toes,1.0,1
tearing between thumb and index,sternum pain,1.0,1
tearing between thumb and index,leg pain better walking,1.0,1
tearing between thumb and index,sore in lumbo-sacral region while sitting,1.0,1
tearing between thumb and index,numbness,1.0,1
tearing between thumb and index,despondent,1.0,1
tearing between thumb and index,bruised back feeling,1.0,1
tearing between thumb and index,subsultus tendinum,1.0,1
tearing between thumb and index,rheumatic gouty stiffness of elbow,1.0,1
tearing between thumb and index,no tissue swelling typically,1.0,1
tearing between thumb and index,crick from sacrum to nape,1.0,1
tearing between thumb and index,bruised feeling in limbs,1.0,1
tearing between thumb and index,drawing pain in knee joint,1.0,1
tearing between thumb and index,tearing in left forearm bones,1.0,1
tearing between thumb and index,splinter-like pain in deltoid,1.0,1
tearing between thumb and index,cramps in sole,1.0,1
tearing between thumb and index,post-inflammatory contraction,1.0,1
tearing between thumb and index,frostbitten toe inflammation,1.0,1
tearing between thumb and index,back rheumatism in dorsal region,1.0,1
tearing between thumb and index,burning deep in spine,1.0,1
tearing between thumb and index,tearing in limbs worse rest,1.0,1
tearing between thumb and index,frostbitten toe pain,1.0,1
tearing between thumb and index,irritable,1.0,1
tearing between thumb and index,languor in legs,1.0,1
tearing between thumb and index,leg pain worse sitting,1.0,1
tearing between thumb and index,tearing pain in knee joint,1.0,1
tearing between thumb and index,shooting in fingers,1.0,1
tearing between thumb and index,tearing in left wrist,1.0,1
tearing between thumb and index,twitching gluteal muscles,1.0,1
tearing between thumb and index,red ears as if frostbitten,1.0,1
tearing between thumb and index,normal appearance except fingers,1.0,1
tearing between thumb and index,aching in lumbo-sacral region while exercising,1.0,1
tearing between thumb and index,tearing pains between shoulders,1.0,1
tearing between thumb and index,red fingers from excessive cold,1.0,1
tearing between thumb and index,sprained back feeling,1.0,1
tearing between thumb and index,red toes from excessive cold,1.0,1
tearing between thumb and index,formication along spine,1.0,1
tearing between thumb and index,furious delirium,1.0,1
tearing between thumb and index,clonic convulsions,1.0,1
tearing between thumb and index,tearing in left hip to knee,1.0,1
tearing between thumb and index,chilblains,1.0,1
tearing between thumb and index,throbbing in coccyx,1.0,1
tearing between thumb and index,severe forearm pain to thumb worse afternoons,1.0,1
tearing between thumb and index,numbness in left hip to knee,1.0,1
tearing between thumb and index,sprained neck sensation,1.0,1
tearing between thumb and index,splinter-like toe pain,1.0,1
tearing between thumb and index,shooting in knees,1.0,1
tearing between thumb and index,drawing pain in legs especially ankles,1.0,1
tearing between thumb and index,weak knee joint,1.0,1
tearing between thumb and index,severe forearm pain to thumb worse rest,1.0,1
tearing between thumb and index,pain as after stooping,1.0,1
tearing between thumb and index,pain in right hip as after fatigue,1.0,1
tearing between thumb and index,spasmodic drawing from back to stuart little to chest,1.0,1
tearing between thumb and index,muscle trembling,1.0,1
tearing between thumb and index,pressive pain in left tibia worse noon,1.0,1
tearing between thumb and index,from overwork causing spinal cord irritation,1.0,1
tearing between thumb and index,tearing in thumbs,1.0,1
tearing between thumb and index,tearing in limbs better motion,1.0,1
tearing between thumb and index,spasmodic drawing from back to esophagus,1.0,1
tearing between thumb and index,burning in thumbs,1.0,1
tearing between thumb and index,burning ears as if frostbitten,1.0,1
tearing between thumb and index,gouty finger stiffness,1.0,1
tearing between thumb and index,backache with heat disturbing sleep,1.0,1
tearing between thumb and index,great mental excitement,1.0,1
tearing between thumb and index,sprained knee joint,1.0,1
tearing between thumb and index,swollen fingers from excessive cold,1.0,1
tearing between thumb and index,dry coccyx feeling,1.0,1
tearing between thumb and index,stitches in olecranon,1.0,1
tearing between thumb and index,tearing in limbs worse sitting,1.0,1
post-inflammatory contraction,shooting pains between shoulders,1.0,1
post-inflammatory contraction,violent shooting deep in spine,1.0,1
post-inflammatory contraction,pressive pain in legs especially ankles,1.0,1
post-inflammatory contraction,heavy legs like lead,1.0,1
post-inflammatory contraction,splinter-like pain in right forearm,1.0,1
post-inflammatory contraction,numbness in forearms,1.0,1
post-inflammatory contraction,rheumatic pain in right deltoid worse moving arm backward,1.0,1
post-inflammatory contraction,from dissipation causing spinal cord irritation,1.0,1
post-inflammatory contraction,stiff tendo achillis,1.0,1
post-inflammatory contraction,tearing between thumb and index,1.0,1
post-inflammatory contraction,painful spine,1.0,1
post-inflammatory contraction,ulcerative limb pains preventing sleep,1.0,1
post-inflammatory contraction,beaten sensation after exercise,1.0,1
post-inflammatory contraction,violent pain in left hip under gluteal muscles,1.0,1
post-inflammatory contraction,stiffness between shoulder blades,1.0,1
post-inflammatory contraction,delirium tremens,1.0,1
post-inflammatory contraction,splinter-like pain in dorso-lumbar region,1.0,1
post-inflammatory contraction,coldness in lumbar vertebrae to legs,1.0,1
post-inflammatory contraction,sudden violent stitch in sacrum while walking,1.0,1
post-inflammatory contraction,leg pain better motion,1.0,1
post-inflammatory contraction,vertigo with reeling in open air,1.0,1
post-inflammatory contraction,spine too weak to support when stooping,1.0,1
post-inflammatory contraction,frostbitten foot pain,1.0,1
post-inflammatory contraction,frostbitten foot inflammation,1.0,1
post-inflammatory contraction,lump sensation in epigastrium,1.0,1
post-inflammatory contraction,tension in forearms,1.0,1
post-inflammatory contraction,neck rheumatism in dorsal region,1.0,1
post-inflammatory contraction,weakness between shoulder blades,1.0,1
post-inflammatory contraction,stinging pain in knee joint,1.0,1
post-inflammatory contraction,swollen toes from excessive cold,1.0,1
post-inflammatory contraction,lameness,1.0,1
post-inflammatory contraction,periosteal leg bone pain,1.0,1
post-inflammatory contraction,head drawn backward in spasm,1.0,1
post-inflammatory contraction,rheumatic gouty stiffness of left hand,1.0,1
post-inflammatory contraction,loin weakness,1.0,1
post-inflammatory contraction,sensitive spinal processes to touch,1.0,1
post-inflammatory contraction,sore in lumbo-sacral region while exercising,1.0,1
post-inflammatory contraction,shooting in toes,1.0,1
post-inflammatory contraction,lameness in forearms,1.0,1
post-inflammatory contraction,self-injury attempts,1.0,1
post-inflammatory contraction,aching in lumbo-sacral region while sitting,1.0,1
post-inflammatory contraction,sprained deltoid feeling,1.0,1
post-inflammatory contraction,bruised feeling in joints,1.0,1
post-inflammatory contraction,leg pain worse standing,1.0,1
post-inflammatory contraction,itching ears as if frostbitten,1.0,1
post-inflammatory contraction,sharp left-side pains,1.0,1
post-inflammatory contraction,coldness in gluteal muscles to legs,1.0,1
post-inflammatory contraction,normal appearance except toes,1.0,1
post-inflammatory contraction,sternum pain,1.0,1
post-inflammatory contraction,leg pain better walking,1.0,1
post-inflammatory contraction,sore in lumbo-sacral region while sitting,1.0,1
post-inflammatory contraction,numbness,1.0,1
post-inflammatory contraction,despondent,1.0,1
post-inflammatory contraction,bruised back feeling,1.0,1
post-inflammatory contraction,subsultus tendinum,1.0,1
post-inflammatory contraction,rheumatic gouty stiffness of elbow,1.0,1
post-inflammatory contraction,no tissue swelling typically,1.0,1
post-inflammatory contraction,crick from sacrum to nape,1.0,1
post-inflammatory contraction,bruised feeling in limbs,1.0,1
post-inflammatory contraction,drawing pain in knee joint,1.0,1
post-inflammatory contraction,tearing in left forearm bones,1.0,1
post-inflammatory contraction,splinter-like pain in deltoid,1.0,1
post-inflammatory contraction,cramps in sole,1.0,1
post-inflammatory contraction,frostbitten toe inflammation,1.0,1
post-inflammatory contraction,back rheumatism in dorsal region,1.0,1
post-inflammatory contraction,burning deep in spine,1.0,1
post-inflammatory contraction,tearing in limbs worse rest,1.0,1
post-inflammatory contraction,frostbitten toe pain,1.0,1
post-inflammatory contraction,irritable,1.0,1
post-inflammatory contraction,languor in legs,1.0,1
post-inflammatory contraction,leg pain worse sitting,1.0,1
post-inflammatory contraction,tearing pain in knee joint,1.0,1
post-inflammatory contraction,shooting in fingers,1.0,1
post-inflammatory contraction,tearing in left wrist,1.0,1
post-inflammatory contraction,twitching gluteal muscles,1.0,1
post-inflammatory contraction,red ears as if frostbitten,1.0,1
post-inflammatory contraction,normal appearance except fingers,1.0,1
post-inflammatory contraction,aching in lumbo-sacral region while exercising,1.0,1
post-inflammatory contraction,tearing pains between shoulders,1.0,1
post-inflammatory contraction,red fingers from excessive cold,1.0,1
post-inflammatory contraction,sprained back feeling,1.0,1
post-inflammatory contraction,red toes from excessive cold,1.0,1
post-inflammatory contraction,formication along spine,1.0,1
post-inflammatory contraction,furious delirium,1.0,1
post-inflammatory contraction,clonic convulsions,1.0,1
post-inflammatory contraction,tearing in left hip to knee,1.0,1
post-inflammatory contraction,chilblains,1.0,1
post-inflammatory contraction,throbbing in coccyx,1.0,1
post-inflammatory contraction,severe forearm pain to thumb worse afternoons,1.0,1
post-inflammatory contraction,numbness in left hip to knee,1.0,1
post-inflammatory contraction,sprained neck sensation,1.0,1
post-inflammatory contraction,splinter-like toe pain,1.0,1
post-inflammatory contraction,shooting in knees,1.0,1
post-inflammatory contraction,drawing pain in legs especially ankles,1.0,1
post-inflammatory contraction,weak knee joint,1.0,1
post-inflammatory contraction,severe forearm pain to thumb worse rest,1.0,1
post-inflammatory contraction,pain as after stooping,1.0,1
post-inflammatory contraction,pain in right hip as after fatigue,1.0,1
post-inflammatory contraction,spasmodic drawing from back to stuart little to chest,1.0,1
post-inflammatory contraction,muscle trembling,1.0,1
post-inflammatory contraction,pressive pain in left tibia worse noon,1.0,1
post-inflammatory contraction,from overwork causing spinal cord irritation,1.0,1
post-inflammatory contraction,tearing in thumbs,1.0,1
post-inflammatory contraction,tearing in limbs better motion,1.0,1
post-inflammatory contraction,spasmodic drawing from back to esophagus,1.0,1
post-inflammatory contraction,burning in thumbs,1.0,1
post-inflammatory contraction,burning ears as if frostbitten,1.0,1
post-inflammatory contraction,gouty finger stiffness,1.0,1
post-inflammatory contraction,backache with heat disturbing sleep,1.0,1
post-inflammatory contraction,great mental excitement,1.0,1
post-inflammatory contraction,sprained knee joint,1.0,1
post-inflammatory contraction,swollen fingers from excessive cold,1.0,1
